file_name,entropy,uncompressed_size,npz_compression_ratio,npz_compressed_image_size,jpg_compression_ratio,jpg_compressed_image_size,entropy_used,mean_used,dim_used
synthetic_10470,6.204685456116586,988428,1.5341352496546585,644290,4.806640795961836,205638,7.283,127,574
synthetic_10471,5.897171575401652,499392,1.6363314656443526,305190,5.175100260106323,96499,7.159,127,408
synthetic_10472,6.133109488925804,562467,1.5524596543815052,362307,4.850651534620592,115957,7.255,127,433
synthetic_10473,6.047189398905042,562467,1.5824660910372301,355437,5.066585596541008,111015,7.219,127,433
synthetic_10474,6.235068582365288,536787,1.5193174227586128,353308,4.70593340697491,114066,7.296,127,423
synthetic_10475,6.031109268157981,384492,1.5853836543338158,242523,4.940532483552632,77824,7.212,127,358
synthetic_10476,6.342338513259664,499392,1.4834248235545733,336648,4.638689182410968,107658,7.341,127,408
synthetic_10477,6.368424011569578,729147,1.4790150001521314,492995,4.563900503242283,159764,7.351,127,493
synthetic_10478,6.319073671245866,499392,1.4917688527773214,334765,4.652518213493823,107338,7.33,127,408
synthetic_10479,5.960779585383765,562467,1.611851890060953,348957,5.106187700855166,110154,7.185,127,433
synthetic_10480,6.498225074017463,437772,1.4367689338742073,304692,4.4692046185415455,97953,7.407,127,382
synthetic_10481,6.171381378890618,499392,1.5414665464916721,323972,4.80799483955443,103867,7.268,127,408
synthetic_10482,6.39378551150437,596748,1.4696670057112178,406043,4.595318034806715,129860,7.362,127,446
synthetic_10483,6.1256552931154875,562467,1.5554132941023564,361619,4.856137654757999,115826,7.251,127,433
synthetic_10484,6.1523145341474805,549552,1.5496401903945498,354632,4.78532928135422,114841,7.262,127,428
synthetic_10485,6.468877611603863,562467,1.4454029634426508,389142,4.413825304277542,127433,7.394,127,433
synthetic_10486,6.550788202013666,559872,1.4206307520153463,394101,4.3917729561820495,127482,7.43,127,432
synthetic_10487,5.9311292493932966,57963,1.563356349120725,37076,4.5647346038746255,12698,7.174,127,139
synthetic_10488,6.1460519918058445,562467,1.548011823375937,363348,4.843216945795841,116135,7.26,127,433
synthetic_10489,6.44656641893428,499392,1.4513285652425363,344093,4.472273964751397,111664,7.384,127,408
synthetic_10490,5.865009990769282,127308,1.6205606049033834,78558,4.966954079044907,25631,7.147,127,206
synthetic_10491,6.117718524663945,499392,1.557208205876575,320697,4.957531717195783,100734,7.248,127,408
synthetic_10492,5.795427998066215,494508,1.6698566208997156,296138,5.359416488744865,92269,7.118,127,406
synthetic_10493,6.141285392745154,562467,1.5502560484204375,362822,4.851279087819772,115942,7.257,127,433
synthetic_10494,6.696665823592986,717363,1.376111890150912,521297,4.203265990109452,170668,7.498,127,489
synthetic_10495,6.182170274179536,562467,1.5383334153825956,365634,4.818034640489284,116742,7.273,127,433
synthetic_10496,6.443840683270676,255792,1.4541402794674427,175906,4.324682570544575,59147,7.383,127,292
synthetic_10497,5.963164418481485,516675,1.6108038509022435,320756,5.146524160050999,100393,7.187,127,415
synthetic_10498,6.094734747738638,562467,1.5658444920798418,359210,4.890889802874708,115003,7.239,127,433
synthetic_10499,6.306322765020705,499392,1.4951990586741797,333997,4.661333831147617,107135,7.326,127,408
synthetic_10500,5.976021540058662,499392,1.6074677310329288,310670,5.0846815659522475,98215,7.19,127,408
synthetic_10501,6.325809378691507,808083,1.4941838212045064,540819,4.658263822035706,173473,7.333,127,519
synthetic_10502,6.258676066312247,499392,1.51214061861289,330255,4.76278218076736,104853,7.304,127,408
synthetic_10503,6.399799703546079,484812,1.4672598510986017,330420,4.472187886279357,108406,7.364,127,402
synthetic_10504,6.1185637233111265,499392,1.5576016168874915,320616,4.943300601837187,101024,7.248,127,408
synthetic_10505,6.298246491598911,562467,1.4998240103247276,375022,4.6748366827906045,120318,7.321,127,433
synthetic_10506,6.638526084392852,499392,1.3919752484216688,358765,4.28673699751925,116497,7.47,127,408
synthetic_10507,6.16749981097375,562467,1.5411870439531232,364957,4.831070112602747,116427,7.268,127,433
synthetic_10508,6.026593309529565,562467,1.5894465858097186,353876,5.081737197788298,110684,7.211,127,433
synthetic_10509,6.437033399119236,145200,1.4525665009353648,99961,4.349649511712899,33382,7.382,127,220
synthetic_10510,6.012389852682044,382347,1.5912427897220767,240282,4.93573872071258,77465,7.205,127,357
synthetic_10511,6.319197626462884,499392,1.4919827794823688,334717,4.643347280334728,107550,7.33,127,408
synthetic_10512,6.459493788929003,762048,1.4499981923733376,525551,4.492042158873877,169644,7.389,127,504
synthetic_10513,6.388501743182003,15106608,1.4767289648640434,10229777,4.6567138782429,3244049,7.359,127,2244
synthetic_10514,6.047696694901622,499392,1.5821568875934608,315640,5.0025744538050825,99827,7.22,127,408
synthetic_10515,6.203503128065555,612912,1.5313841402779373,400234,4.7991355617674,127713,7.283,127,452
synthetic_10516,6.589294296371521,499392,1.4075072011183576,354806,4.314774494556765,115740,7.447,127,408
synthetic_10517,6.210337028094298,499392,1.5272954143703859,326978,4.780151619572709,104472,7.285,127,408
synthetic_10518,6.5523036709306375,324723,1.417014313143655,229160,4.307642306620856,75383,7.43,127,329
synthetic_10519,6.293165081626271,562467,1.5008445247313664,374767,4.675536159600997,120300,7.319,127,433
synthetic_10520,6.420015549385195,562467,1.4606231838519608,385087,4.489213284062158,125293,7.373,127,433
synthetic_10521,6.27218937972383,562467,1.5073644096412664,373146,4.689804392415828,119934,7.311,127,433
synthetic_10522,6.234981225143933,463347,1.5185083226003087,305133,4.699069003285871,98604,7.296,127,393
synthetic_10523,6.396843568435754,562467,1.469257413328318,382824,4.508392112856685,124760,7.362,127,433
synthetic_10524,6.245587303906041,516675,1.5168484898304289,340624,4.751296623261973,108744,7.301,127,415
synthetic_10525,6.391871538997067,183027,1.4693528575901351,124563,4.395672222489073,41638,7.361,127,247
synthetic_10526,6.412084553008528,499392,1.4623570269811244,341498,4.540629006300974,109983,7.369,127,408
synthetic_10527,6.062575604548295,499392,1.5769061956291779,316691,4.9971681593035475,99935,7.225,127,408
synthetic_10528,6.305258137438169,552123,1.5005952122108193,367936,4.640390983510111,118982,7.324,127,429
synthetic_10529,6.536014119562988,920748,1.4275029999720932,645006,4.3708398011934095,210657,7.424,127,554
synthetic_10530,6.409061624257138,750000,1.4652300899651276,511865,4.537781569346378,165279,7.368,127,500
synthetic_10531,6.381078628830902,529200,1.4725319368580976,359381,4.510201646581553,117334,7.356,127,420
synthetic_10532,6.509816084597401,79707,1.410144363456231,56524,4.017287435109117,19841,7.413,127,163
synthetic_10533,6.3112177047775,44652,1.4397368930160572,31014,3.963429788744896,11266,7.326,127,122
synthetic_10534,5.888980100350487,516675,1.6373221025411886,315561,5.2067902167669375,99231,7.155,127,415
synthetic_10535,6.368846488212678,562467,1.4762332191645997,381015,4.523911784576779,124332,7.351,127,433
synthetic_10536,5.812176751164772,496947,1.6651264558845211,298444,5.379553352024855,92377,7.125,127,407
synthetic_10537,6.148160271661889,842700,1.5520709012951421,542952,4.844328450872634,173956,7.26,127,530
synthetic_10538,6.381395683051683,499392,1.4723118969070341,339189,4.620363602720081,108085,7.356,127,408
synthetic_10539,5.883407579890943,499392,1.641942876306523,304147,5.187356524810172,96271,7.153,127,408
synthetic_10540,6.266793332686792,340707,1.5065465109594918,226151,4.677728046570377,72836,7.308,127,337
synthetic_10541,6.645348672294997,449307,1.3910734907567657,322993,4.209240886990248,106743,7.474,127,387
synthetic_10542,6.099771010882595,562467,1.564585715120209,359499,4.888169501247099,115067,7.24,127,433
synthetic_10543,6.420877407181514,643107,1.4607934218446548,440245,4.565316466479257,140868,7.372,127,463
synthetic_10544,6.1120844974649025,833187,1.563660283309937,532844,4.996443906066348,166756,7.246,127,527
synthetic_10545,6.5936345949744615,562467,1.407592687596191,399595,4.268454083917039,131773,7.449,127,433
synthetic_10546,6.407635900948568,44652,1.4117423883145215,31629,3.9127234490010516,11412,7.372,127,122
synthetic_10547,6.342735058295334,25947,1.3811146005216373,18787,3.86058622228835,6721,7.344,127,93
synthetic_10548,6.1805345557218585,562467,1.537643726865647,365798,4.828747542559858,116483,7.273,127,433
synthetic_10549,5.957923371415192,562467,1.6129982306163593,348709,5.104612117471957,110188,7.183,127,433
synthetic_10550,6.300336326440977,562467,1.4991204643947995,375198,4.676819077552445,120267,7.322,127,433
synthetic_10551,6.275423614819799,496947,1.505297880847661,330132,4.725537741769841,105162,7.312,127,407
synthetic_10552,6.291325871818248,562467,1.5003400970410223,374893,4.679153460281015,120207,7.32,127,433
synthetic_10553,6.638747381055716,499392,1.392903164624044,358526,4.285228852391494,116538,7.469,127,408
synthetic_10554,5.856827350246376,562467,1.6470917242328496,341491,5.252135993949184,107093,7.144,127,433
synthetic_10555,6.568309160054397,580800,1.4151598511743049,410413,4.3583971184151284,133260,7.437,127,440
synthetic_10556,6.761409805666304,562467,1.3574781523698736,414347,4.121422395474596,136474,7.529,127,433
synthetic_10557,6.330118252292899,499392,1.4882434631270898,335558,4.642268184987218,107575,7.335,127,408
synthetic_10558,6.022653319194765,723243,1.5962387329725531,453092,5.011974803018648,144303,7.209,127,491
synthetic_10559,6.065941039071261,307200,1.5699983134783742,195669,4.8885281901943,62841,7.227,127,320
synthetic_10560,6.422241247726487,499392,1.458560050469206,342387,4.504830547462046,110857,7.374,127,408
synthetic_10561,6.058497968389081,562467,1.578646466290763,356297,5.029661092730037,111830,7.223,127,433
synthetic_10562,6.46872473396656,562467,1.446254046534829,388913,4.411644286879588,127496,7.394,127,433
synthetic_10563,6.2450843648485925,717363,1.5182992647276699,472478,4.761374723721152,150663,7.299,127,489
synthetic_10564,6.477164571767138,562467,1.4438668638141885,389556,4.402183611176333,127770,7.396,127,433
synthetic_10565,6.459570549168728,346800,1.4450481682722758,239992,4.364899561999698,79452,7.389,127,340
synthetic_10566,6.229431061901651,887808,1.5239769294149959,582560,4.785175683032129,185533,7.293,127,544
synthetic_10567,6.348620974260461,350892,1.4800011809911047,237089,4.564270662608289,76878,7.341,127,342
synthetic_10568,6.19918741034342,562467,1.5323362347268195,367065,4.767962498304625,117968,7.28,127,433
synthetic_10569,6.065195544096493,458643,1.574156192725101,291358,4.991815322326103,91879,7.227,127,391
synthetic_10570,6.15086443180837,604803,1.5476063142433834,390799,4.811824235625463,125691,7.261,127,449
synthetic_10571,6.300437340218003,833187,1.500388969123775,555314,4.684826368584409,177848,7.323,127,527
synthetic_10572,6.1443886652606565,562467,1.549884406283669,362909,4.848017583175315,116020,7.258,127,433
synthetic_10573,6.449353685267933,562467,1.452232308836287,387312,4.490073362124708,125269,7.384,127,433
synthetic_10574,6.4951440996753425,562467,1.437464700184773,391291,4.3872469872469875,128205,7.405,127,433
synthetic_10575,6.308556279553451,509232,1.498428690811078,339844,4.667571035747021,109100,7.325,127,412
synthetic_10576,6.40392860445561,549552,1.4680949963935566,374330,4.50160961344703,122079,7.366,127,428
synthetic_10577,6.525478480445,499392,1.4268750535729593,349990,4.427508799304921,112793,7.418,127,408
synthetic_10578,6.320097186082255,562467,1.4928458629155332,376775,4.6747589760638295,120320,7.33,127,433
synthetic_10579,6.505377804401641,562467,1.43431229296878,392151,4.376562038002459,128518,7.409,127,433
synthetic_10580,6.395110213067034,202800,1.457640031912829,139129,4.392272372866673,46172,7.363,127,260
synthetic_10581,6.6375680497804685,463347,1.3916121300948772,332957,4.204257365550908,110209,7.47,127,393
synthetic_10582,6.354829900257316,562467,1.4809596655072814,379799,4.535329264064377,124019,7.345,127,433
synthetic_10583,6.26209968307096,562467,1.510448891466873,372384,4.698933175161444,119701,7.308,127,433
synthetic_10584,6.4519941785846795,49923,1.3970728158056753,35734,4.027672448567971,12395,7.389,127,129
synthetic_10585,6.251433611124919,640332,1.51481501633496,422713,4.700132856712934,136237,7.302,127,462
synthetic_10586,6.155714060194531,73947,1.5342656181920036,48197,4.537460882370988,16297,7.264,127,157
synthetic_10587,6.5033354749089405,562467,1.4354323775982851,391845,4.377515759981321,128490,7.408,127,433
synthetic_10588,6.502316053330715,562467,1.4356448784671263,391787,4.383793431328231,128306,7.408,127,433
synthetic_10589,6.442308167313351,499392,1.4525400952862952,343806,4.4751996128720055,111591,7.382,127,408
synthetic_10590,6.215556933911468,562467,1.5256941976818938,368663,4.723200040307005,119086,7.288,127,433
synthetic_10591,6.1235733737702,808083,1.5598401714103716,518055,4.933502243658231,163795,7.25,127,519
synthetic_10592,6.256422693774206,659883,1.5156379555471848,435383,4.697846438614602,140465,7.305,127,469
synthetic_10593,6.098626512615319,496947,1.5641134591052444,317718,4.964604687406342,100098,7.24,127,407
synthetic_10594,6.247296070278194,499392,1.514943393479026,329644,4.7715194771691465,104661,7.301,127,408
synthetic_10595,6.073724226843081,562467,1.5738361323610885,357386,4.9283442420419,114129,7.229,127,433
synthetic_10596,6.504207034956194,390963,1.432151360855709,272990,4.431280319173052,88228,7.409,127,361
synthetic_10597,6.183884254273999,293907,1.5363749941191538,191299,4.762326824921008,61715,7.275,127,313
synthetic_10598,6.273779327905365,599427,1.5079734846102564,397505,4.7287221034529,126763,7.311,127,447
synthetic_10599,5.979375882874758,562467,1.6059244243315394,350245,5.094071511375163,110416,7.192,127,433
synthetic_10600,5.901141896760506,586092,1.6338880990214937,358710,5.211281631782049,112466,7.16,127,442
synthetic_10601,6.223944461591384,562467,1.5234792076901618,369199,4.717218648573849,119237,7.291,127,433
synthetic_10602,6.349891037415724,205932,1.4722784239989133,139873,4.465328071468841,46118,7.343,127,262
synthetic_10603,6.178125363770899,562467,1.5385690605014526,365578,4.830904140649827,116431,7.272,127,433
synthetic_10604,6.296822848029505,562467,1.49966805399655,375061,4.68262042325047,120118,7.321,127,433
synthetic_10605,6.209708643312648,1322688,1.5329967594331093,862812,4.811961800818554,274875,7.285,127,664
synthetic_10606,6.407811084734219,499392,1.4631796686844063,341306,4.554792459025364,109641,7.368,127,408
synthetic_10607,6.220545716579202,562467,1.5247140146381133,368900,4.717772577438917,119223,7.29,127,433
synthetic_10608,5.871540213894351,562467,1.6426326887021125,342418,5.2511553219497165,107113,7.149,127,433
synthetic_10609,6.598462931695596,496947,1.4039200951490376,353971,4.276909968758876,116193,7.452,127,407
synthetic_10610,6.161086132646101,562467,1.5437842911761719,364343,4.828291585832747,116494,7.265,127,433
synthetic_10611,6.540073533817932,499392,1.4225260639206974,351060,4.4042755847179595,113388,7.424,127,408
synthetic_10612,6.495325396940764,599427,1.4374989508217164,416993,4.4536599500713265,134592,7.405,127,447
synthetic_10613,6.535556017282072,808083,1.4275041910963273,566081,4.404538170560213,183466,7.423,127,519
synthetic_10614,6.136480432986981,1271403,1.556849866099472,816651,4.925608532432464,258121,7.256,127,651
synthetic_10615,6.281125793941373,371712,1.5034582062627913,247238,4.683752929613669,79362,7.316,127,352
synthetic_10616,5.886754940538102,612912,1.6437730141148768,372869,5.178764860457453,118351,7.155,127,452
synthetic_10617,6.297656128303311,562467,1.4996360669636788,375069,4.683985243539885,120083,7.321,127,433
synthetic_10618,6.368123543301492,499392,1.475596423527187,338434,4.632106185825194,107811,7.351,127,408
synthetic_10619,6.258903064071332,559872,1.5123745927810823,370194,4.731326003735222,118333,7.305,127,432
synthetic_10620,6.048875426029155,691200,1.5858994449810826,435841,5.021978421186471,137635,7.22,127,480
synthetic_10621,6.476371787694212,499392,1.441979187119576,346324,4.456231149501186,112066,7.397,127,408
synthetic_10622,6.373615071816399,562467,1.474236693741793,381531,4.522275018693167,124377,7.354,127,433
synthetic_10623,5.935284492615702,562467,1.6199993087597422,347202,5.137294838656644,109487,7.175,127,433
synthetic_10624,6.104147553343419,562467,1.5629293097699233,359880,4.881424331314113,115226,7.242,127,433
synthetic_10625,6.131783189624471,562467,1.5532270357442672,362128,4.853037100949094,115900,7.254,127,433
synthetic_10626,6.370081290245439,117612,1.4596587030716723,80575,4.2488349409342145,27681,7.352,127,198
synthetic_10627,6.135429262649547,562467,1.5521769005968988,362373,4.856808565754252,115810,7.255,127,433
synthetic_10628,6.33551474483644,562467,1.4869654871584737,378265,4.572939617395264,122999,7.338,127,433
synthetic_10629,6.271614236302863,562467,1.5080878469140702,372967,4.6850386486306395,120056,7.31,127,433
synthetic_10630,6.320148286465642,359148,1.4904261941320496,240970,4.552631578947368,78888,7.331,127,346
synthetic_10631,6.289622959351203,562467,1.5023758964702112,374385,4.679425956738768,120200,7.317,127,433
synthetic_10632,6.446070139189459,640332,1.4533709803351915,440584,4.540653231410702,141022,7.383,127,462
synthetic_10633,6.331865728554674,711507,1.4902199388000026,477451,4.647456497883681,153096,7.335,127,487
synthetic_10634,6.333847590611088,557283,1.488612687117351,374364,4.665408120552533,119450,7.337,127,431
synthetic_10635,6.335236607286734,570288,1.4874918164057915,383389,4.565591225682492,124910,7.337,127,436
synthetic_10636,6.473884220713751,499392,1.4428582572743585,346113,4.453012563867067,112147,7.396,127,408
synthetic_10637,6.543868990556664,750000,1.4231499051233396,527000,4.359831419851766,172025,7.427,127,500
synthetic_10638,6.317256023956707,128547,1.4734362642275025,87243,4.513113084998069,28483,7.33,127,207
synthetic_10639,6.312651420450619,178608,1.4904120562759726,119838,4.443206129658192,40198,7.326,127,244
synthetic_10640,6.121708012297814,128547,1.5355862958715596,83712,4.62266254315305,27808,7.248,127,207
synthetic_10641,6.664181925068118,499392,1.3842853103742676,360758,4.276348689844151,116780,7.482,127,408
synthetic_10642,5.889116850916616,562467,1.6367199662452168,343655,5.239269346846008,107356,7.156,127,433
synthetic_10643,6.431324222523139,562467,1.457821769860585,385827,4.491615159791098,125226,7.377,127,433
synthetic_10644,6.547563312298904,562467,1.42080893608637,395878,4.3722414396206615,128645,7.429,127,433
synthetic_10645,6.300774987997319,562467,1.4980943122344887,375455,4.682581440071929,120119,7.323,127,433
synthetic_10646,5.765355689189917,671187,1.682227741755997,398987,5.444587754307408,123276,7.106,127,473
synthetic_10647,6.532014296467392,599427,1.426813070675718,420116,4.406644220307584,136028,7.421,127,447
synthetic_10648,6.145137731029817,516675,1.55007770264189,333322,4.88124592579996,105849,7.259,127,415
synthetic_10649,6.001890353766264,463347,1.597302132852548,290081,5.073271944903702,91331,7.201,127,393
synthetic_10650,5.9877644737879505,1101708,1.6069229770668363,685601,5.105369009332975,215794,7.195,127,606
synthetic_10651,6.554470551564004,562467,1.4188591955037813,396422,4.365522379950793,128843,7.432,127,433
synthetic_10652,6.276832467562886,562467,1.5058672028314641,373517,4.689804392415828,119934,7.313,127,433
synthetic_10653,6.297686275492245,586092,1.503922157301987,389709,4.651929930390748,125989,7.322,127,442
synthetic_10654,6.317835215656428,288300,1.4916183774834437,193280,4.549543152014392,63369,7.329,127,310
synthetic_10655,6.381270378090741,290163,1.4741882547795295,196829,4.55164786898618,63749,7.356,127,311
synthetic_10656,6.0015256444063425,496947,1.5983371661064922,310915,5.012224273049109,99147,7.2,127,407
synthetic_10657,6.6654995028835256,562467,1.3854447107391197,405983,4.219082623860781,133315,7.483,127,433
synthetic_10658,6.30110262056873,562467,1.4990805100104476,375208,4.6754972942868305,120301,7.322,127,433
synthetic_10659,6.225399881159001,2600283,1.528644862724995,1701038,4.840563603668003,537186,7.291,127,931
synthetic_10660,6.2063353256361,499392,1.5289273150883724,326629,4.781982534089168,104432,7.283,127,408
synthetic_10661,6.545948376620265,499392,1.4200505016037672,351672,4.358380897523171,114582,7.428,127,408
synthetic_10662,6.403820462848972,480000,1.4679303100085324,326991,4.518625208280381,106227,7.365,127,400
synthetic_10663,6.403627266242809,116427,1.4513824827345483,80218,4.208458340863907,27665,7.364,127,197
synthetic_10664,6.667049816210235,562467,1.3847284418983095,406193,4.206901967823726,133701,7.484,127,433
synthetic_10665,6.285247864503573,499392,1.5027172114128897,332326,4.668567528910245,106969,7.316,127,408
synthetic_10666,6.217830695835716,499392,1.5249681657032401,327477,4.779831353669159,104479,7.288,127,408
synthetic_10667,6.202849268058977,5093427,1.5365719007396828,3314799,4.894993743621089,1040538,7.282,127,1303
synthetic_10668,6.292781961147163,599427,1.5016571596058892,399177,4.660449385787591,128620,7.319,127,447
synthetic_10669,6.424034315321405,562467,1.4593119945619601,385433,4.490216740510118,125265,7.375,127,433
synthetic_10670,6.0936782399363,562467,1.5663459530207884,359095,4.892719206680584,114960,7.238,127,433
synthetic_10671,6.284949779542559,562467,1.5035566212499099,374091,4.686990650467477,120006,7.316,127,433
synthetic_10672,6.140989454056454,499392,1.5511476937412643,321950,4.834010918805901,103308,7.257,127,408
synthetic_10673,6.293596111494082,665523,1.502580601463018,442920,4.702678066704353,141520,7.32,127,471
synthetic_10674,6.529352877340105,240267,1.4191789722386297,169300,4.350298750678979,55230,7.42,127,283
synthetic_10675,6.386634790829852,496947,1.46929235827356,338222,4.609171095467319,107817,7.359,127,407
synthetic_10676,6.153592096839165,536787,1.547373609837937,346902,4.866653369477511,110299,7.261,127,423
synthetic_10677,6.206294228693871,147852,1.5237918560430386,97029,4.588541989944758,32222,7.284,127,222
synthetic_10678,6.351699771768292,499392,1.4808646917534027,337230,4.637741456166419,107680,7.344,127,408
synthetic_10679,6.442555410722815,499392,1.4526795298060058,343773,4.48319448434358,111392,7.382,127,408
synthetic_10680,6.23973807453714,460992,1.5168301976190945,303918,4.707698906283508,97923,7.297,127,392
synthetic_10681,6.207677731795455,494508,1.5279853167466952,323634,4.738300563412671,104364,7.284,127,406
synthetic_10682,6.252278384477087,546987,1.5181642820466563,360295,4.70065484170362,116364,7.302,127,427
synthetic_10683,6.4930146590468105,514188,1.4409160202663318,356848,4.411926723583165,116545,7.404,127,414
synthetic_10684,6.045119020091625,475212,1.5850544348382964,299808,4.949351663802531,96015,7.219,127,398
synthetic_10685,5.917368473961165,562467,1.626623827316159,345788,5.180208141462516,108580,7.167,127,433
synthetic_10686,6.269221654123632,562467,1.5082617369758986,372924,4.689178824510212,119950,7.31,127,433
synthetic_10687,6.523952745742504,2679075,1.432295843410982,1870476,4.462700266188704,600326,7.418,127,945
synthetic_10688,6.296421625733292,437772,1.5036683886568476,291136,4.643662554495985,94273,7.32,127,382
synthetic_10689,6.491532305023785,651468,1.438744884640782,452803,4.4098259674678975,147731,7.404,127,466
synthetic_10690,6.190049928921995,562467,1.535402312656279,366332,4.815559665074228,116802,7.277,127,433
synthetic_10691,6.371444827353633,562467,1.4762952133732634,380999,4.528573958970726,124204,7.352,127,433
synthetic_10692,5.980597018628489,205932,1.59406132195964,129187,4.897079805954532,42052,7.192,127,262
synthetic_10693,6.252088590174374,559872,1.5144732891330634,369681,4.731086117002848,118339,7.303,127,432
synthetic_10694,6.251090806140661,562467,1.5144955827986288,371389,4.698226680810899,119719,7.302,127,433
synthetic_10695,6.002500338160142,1037232,1.601024920699848,647855,5.095110377553126,203574,7.201,127,588
synthetic_10696,6.2050072314957445,562467,1.529357224427647,367780,4.746156442494304,118510,7.284,127,433
synthetic_10697,6.403331193585311,552123,1.4692210871410591,375793,4.4908129651470166,122945,7.365,127,429
synthetic_10698,6.592569236550132,562467,1.407462365376146,399632,4.260952236657702,132005,7.45,127,433
synthetic_10699,6.82398804884375,375948,1.3375124519709691,281080,3.981656428722728,94420,7.562,127,354
synthetic_10700,6.279792534702062,599427,1.5060260942316823,398019,4.694576496847711,127685,7.314,127,447
synthetic_10701,6.2923254037042975,562467,1.5013412768956047,374643,4.681801912784358,120139,7.319,127,433
synthetic_10702,6.3555950111693535,562467,1.480714048786138,379862,4.533793859472357,124061,7.346,127,433
synthetic_10703,6.232979606240112,562467,1.5208428532415457,369839,4.700346801487486,119665,7.294,127,433
synthetic_10704,5.987971887269642,177147,1.5968828031334228,110933,4.797221545210822,36927,7.197,127,243
synthetic_10705,6.717256245917959,499392,1.3680435896241792,365041,4.132466113897026,120846,7.508,127,408
synthetic_10706,6.060522111672568,496947,1.5775594425573791,315010,4.970613241045441,99977,7.224,127,407
synthetic_10707,6.330385335872504,142572,1.4832863429706926,96119,4.372703573071615,32605,7.335,127,218
synthetic_10708,6.227457230413592,549552,1.5255967864172273,360221,4.730869553988792,116163,7.292,127,428
synthetic_10709,6.652122582708377,499392,1.387392693429643,359950,4.276788161140038,116768,7.477,127,408
synthetic_10710,6.28610062414878,750000,1.5059061639751103,498039,4.678756573652986,160299,7.316,127,500
synthetic_10711,6.019629413212057,499392,1.5924337458506455,313603,5.016242278137713,99555,7.208,127,408
synthetic_10712,6.3782235480206735,562467,1.4737075154322605,381668,4.514435000361176,124593,7.355,127,433
synthetic_10713,6.3465138110181805,499392,1.4823240268567934,336898,4.635675033417496,107728,7.342,127,408
synthetic_10714,6.481527363783639,536787,1.4414258861439313,372400,4.411573263640622,121677,7.398,127,423
synthetic_10715,6.309727217529782,529200,1.4957264957264957,353808,4.603700707257875,114951,7.326,127,420
synthetic_10716,6.406233870687125,1710075,1.4686407424297467,1164393,4.602865494557552,371524,7.367,127,755
synthetic_10717,6.183501077765543,562467,1.536576770513479,366052,4.818447383750814,116732,7.276,127,433
synthetic_10718,6.171811473684892,501843,1.540685911821863,325727,4.789126617551628,104788,7.27,127,409
synthetic_10719,6.459010315069026,562467,1.44846260815822,388320,4.453490949975455,126298,7.39,127,433
synthetic_10720,6.185814739188401,562467,1.538001110160153,365713,4.817745762276337,116749,7.274,127,433
synthetic_10721,5.905324688850969,562467,1.6312138393051345,344815,5.231667162735323,107512,7.162,127,433
synthetic_10722,5.925998944795374,562467,1.6235250311735094,346448,5.1376702381278605,109479,7.171,127,433
synthetic_10723,6.054549496720377,359148,1.579672408029698,227356,4.924355230142734,72933,7.223,127,346
synthetic_10724,6.381103946267102,920748,1.4766273005446253,623548,4.582956293210291,200907,7.356,127,554
synthetic_10725,6.157395024935568,116427,1.5270716927677659,76242,4.542606320717908,25630,7.264,127,197
synthetic_10726,6.489409505336804,46875,1.383927253402616,33871,3.985630473599184,11761,7.404,127,125
synthetic_10727,6.118657366013421,57963,1.5056106810743415,38498,4.439568014705882,13056,7.246,127,139
synthetic_10728,6.161782711811723,562467,1.5435258668949847,364404,4.834308846659619,116349,7.266,127,433
synthetic_10729,5.8287857358486725,572907,1.661727084457284,344766,5.302779551828507,108039,7.132,127,437
synthetic_10730,6.225609636784309,717363,1.524008514832975,470708,4.7712869970069836,150350,7.292,127,489
synthetic_10731,6.017134115224201,499392,1.5915709764702508,313773,5.010303693076359,99673,7.208,127,408
synthetic_10732,6.451729713479249,496947,1.4493152203077426,342884,4.435680239927165,112034,7.387,127,407
synthetic_10733,6.415563248041904,1797228,1.4660238841033673,1225920,4.600503252196929,390659,7.371,127,774
synthetic_10734,6.094809032350517,562467,1.5656527136789014,359254,4.890974861088164,115001,7.239,127,433
synthetic_10735,6.498740072291858,562467,1.4366789696172462,391505,4.385946991258782,128243,7.406,127,433
synthetic_10736,6.318558911336884,499392,1.4913500906351629,334859,4.650871703173894,107376,7.33,127,408
synthetic_10737,6.417055398489935,499392,1.4613514059221673,341733,4.509060702644623,110753,7.371,127,408
synthetic_10738,6.216152900107905,583443,1.5312540187862675,381023,4.830985915492958,120771,7.287,127,441
synthetic_10739,6.572885985045042,499392,1.4119004133423052,353702,4.3221685620813215,115542,7.44,127,408
synthetic_10740,6.022867981315457,245388,1.5843852297600063,154879,4.9715952834393615,49358,7.21,127,286
synthetic_10741,6.236106198806734,562467,1.519589673208265,370144,4.705261837041994,119540,7.296,127,433
synthetic_10742,5.917001322969892,499392,1.6294440093970244,306480,5.174242345749366,96515,7.167,127,408
synthetic_10743,6.474356743535604,187500,1.4401142874698536,130198,4.323663699672554,43366,7.395,127,250
synthetic_10744,6.667118921864976,499392,1.383993747817556,360834,4.258734639229766,117263,7.483,127,408
synthetic_10745,6.29244452942558,506763,1.5039485984775416,336955,4.6542831164298635,108881,7.318,127,411
synthetic_10746,6.329655717651816,496947,1.4885382313560922,333849,4.628359877060632,107370,7.334,127,407
synthetic_10747,6.286320180447378,920748,1.5064791423971517,611192,4.730517879161529,194640,7.317,127,554
